Sentences	label
我却想不起与他的最后一面是什么时候。	1
争吵，成了爱情世界里不可或缺的调料。	1
最终灰飞湮灭。	5
把那份紧张和徘徊，驱散在无意间。	0
５０分钟的国际长途就在彼此的询问与回答中结束了。	5
从此以后不会再有同桌了。	1
此时的我，依旧做着近乎同样的事情，只不过心境很难再回到最初，或者从前的任何一段时光。	1
蒙着被子，一个人躲在宿舍里偷偷的哭泣，不敢出声，压抑得很难受。	1
在上研究生前夕和在中文系的男朋友结了婚。	0
我的影子，会一层一层的被时间从你的脑海中剥落，直至透明。	1
俯拾皆是的有残留片断，供你一遍遍重温、惦记。	5
北川我去过，在一个月前，我到过北川，看到被掩埋的北川县城，我们身处事外的人才切切实实感觉到了地震的残酷，听到北川的同事们讲述自己死里逃生的故事和无数的悲剧，我才第一次觉得，一切原来距离自己如此之近。	1
老公把所有这一切的发生归结为我初四半夜的发飚，可是他从来没想到他也有错。	4
最怕的是回津探亲，传上家人，所以每次回津头一件事就是去澡堂子洗澡，换衣服。	2
虽然说伊安？	5
我要每天重复做着这些事，还好我是比较有耐性的人，所以我坚持下来了，也慢慢习惯了。	0
人们对春晚的抱怨，首先从演员假唱开刀。	4
半岁时上户口，我挖空心思想了几天，终于想出“文若虹”这个我自认为还有几份文采的名字，但还是遭到妻子的否决。	1
全国那么多的城市，难道都参加了这次评选吗？	2
回首身后的年华中，太多温暖的记忆都被深深地埋在心底，孤单落莫，或者幸福温馨的时候，都会被狠狠地想念。	0
路程很近，到丰裕口下车走了一会就到了登山口，人很多，大部分是学生，第一次爬山，一路飞奔，很兴奋的爬到了山腰，虽然有点累，但兴奋的心情胜过疲惫。	0
不知道从什么时候起，勤俭节约这几个字，逐步的消失在公众的言论之中。	2
其实我现在每天真的在做白日梦。	0
她将自己说成是一个行者，一个孤独的行者，在城市的中心流浪，在万千繁华中穿梭。	1
燕鱼是一种比较娇气的鱼种，能够把它们养个年巴的就不错了，所以我养的这些鱼开始还是很好的，过了半年之后就开始减员，到去年入冬的时候就只剩下三条了。	2
随着你的一声尖叫，节奏变快，快得几乎让我窒息。	2
”“中国之大，就挑不出一个女歌手吗？	4
退一步说，即使有了科学的汉字书写等级标准，又能如何呢？	2
在亲情、友情、爱情等所有的情感里面，男女之间的爱情是最脆弱最经不起时间推敲的那种东西。	1
　　３４岁的巴格达菜贩穆哈·阿希夫已经为了这场奥运会等了四年了，他说：“伊拉克人失去了一个获得团结和快乐的机会。	1
那是因为，没有人能看到她隐藏的忧伤。	1
我们每个人都有过应该属于情书的日子，而我们却人为的放弃了，没有情书的恋情将很乏味。	1
夜深了，我却难以入眠。	2
（好吧，我有罪……遁了，明日飞机）	1
“哎，等等，干什么去呀？	3
女人因此在婆婆面前长了志气，在老公面前地位自然就不用说了。	0
路程不长，可发生了一系列事情，呵呵，连续剧哦￣￣	0
跟园长道谢后领着然然回家。	2
在施工机车的带领下，我们的越野车东拐西让，终于走出隧道。	0
很多话没有说出口，很多人没有留在身边。	1
接着又有十博士集体联名，以偏离学术、几近俚俗为名要“将反对于丹之流进行到底”，并要求她从《百家讲坛》下课，并向观众道歉。	1
前女友在我不在身边的时候，出现了“意外”，于是我忍痛割爱，分手成为了我唯一的选择。	1
”孩子们热情地举起了小手……	0
父亲用他那温暖而有力的大手握住我冰冷的手，一会看看我，一会看看医生。	2
女人一生幸福与否，也许就从她出嫁那天就决定了。	5
如果爱也这样，越是爱，越容易失去，那么我们是否要保持一定的距离和心灵的距离？	2
大学生已经受到更多的教育，在求职的过程中，比起其他求职者，有自己的优势，不要人云亦云，先把自己弄得很紧张。	2
春晚是大家的春晚，是全世界华人的春晚，老赵同春晚相比犹如浩瀚星空的的一颗不起眼的小星，我们只要感谢他给我们带来了“光”和“热”就够了，何苦还要对他老人家苦苦相逼呢，他难道没有给我们带来换了吗？	2
无独有偶，最近一份公开的网络调查报告恰恰说明了这一点。	5
不知怎的，吃着，吃着，我忽然抬起头来想看看父亲的脸。	5
人啊，说到底，唯有身体健康才是快乐的源泉．．．．．．．	0
每天努力地思考，自己究竟在做什么，自己缺乏什么，自己在担心什么。	2
清冷的月华啊，是来自天神的悲悯目光吗？	1
她也时常会想，世界上有那么多的蚂蚁、英俊的、勇敢的、能干的，我为什么要选择这么坏脾气的一只呢？	4
电影《赤壁》中还有其它会使人笑出声的情节和台词，我只举出三处例子。	5
据说招聘人员扶起了她，但是很无奈，还是无法帮助她。	2
每次看到电视，看到网络上的一幅幅照片，一幅幅视频，我都不仅流下泪水。	1
青海的朋友问我什么时候再去，我说今年７月，要去玉树草原，赛马会前。	5
她说：好呀。	0
现在的社会，最流行什么？	2
没有愧疚，没有委屈。	0
老太太听说我找千日寺，似乎很兴奋，连连问我干吗偏找那个寺院。	0
早就想好好再练练手艺，平时真没有机会，因为平时汤圆不少，但是卖元宵的几乎没有。	1
现在开学了，看着那些孩子们背着书包急急忙忙的去学校，我就想起了那个时候的自己，虽然离现在不是很远，但有很多东西都变的模糊了，比如那个时候的，那个时候纯真的笑，都一去不返，而代替它们的是岁月带来的沧桑。	1
我真的很想冲破这一切，我需要人来帮助我，但我发现没人可以帮我，我的窗就是要我的力量来打开。	2
”或者“孩子，你在天堂好吗？	1
北欧一些国家懂日语的人很少，所以我的书就会出现重译的现象。	5
现在的孩子只会衣来伸手饭来张口，实在是被宠坏了。	2
“当你孤单，你会想起谁？	1
为什么我的心会这么疼？	1
情人节那天的饭局，是早定好的，也许主办的人年纪大，不知道１４日是情人节，只知道是周末可以安排活动。	5
但哭过后我们就忘记了，在那些大片的土地上，一个阴冷的冬天在逼近。	1
一想到蒸蛋时不能放鸡油，拌马兰头时不能加香干，汤里的肉一遍遍过水后才能端上桌，就唉声叹气，缺这少那的，英雄便没了用武的兴趣。	2
　　其实，无论死亡出现在什么时候，生者对生死别离的耿耿于怀都将用余生的时间来记忆和怀念，直到终老，都无法遗忘，而在这种追究和探问的过程之中，更多的时候是挣扎，是无法平静，是茫然成惧，是握拳成空。	1
在走完了２０根栏杆之后，我便再没了力气。	2
白天更无心工作。	2
他说你去年不是见到我了么。	3
果然爱上一个女孩子，是女孩子的劫难吧。	1
柔软得不敢触碰，生怕将里面那些阴暗的东西挤出来，粘在心上，难以挥去。	2
也是这样的天，也是这样的寒。	2
“杨帆门”的高潮，是杨教授和女生缠斗，事后因另一高标自持的教师萧瀚痛觉校风败坏，不肯同流合污，愤而辞职，事情闹得有点不可收拾。	2
也许真的如别人所说的，我缺乏安全感。	2
我心想我就要离开这了，就很大胆地把那些吃的塞进她的怀里，然后像做贼似的逃开。	2
天空被云层覆盖，早已找不到蓝色，满眼的灰白，让我想起了北方冬日的原野。	1
朋友艰难地启齿。	1
也许，在雁来雁去，几度轮回之后，就真的连影子也没有了。	1
爱有什么用？	1
你用真心去爱，但是得到的是一个不为理解的回应，你会觉得是一种伤害。	1
更是解除孤独感无法替代的精神食量。	0
如果我是感冒，我会倾其所有看病？	2
那时有退休顶替政策，父母退休，子女可进父母所在单位。	5
亲爱的，我只给你带来了那一点点的润泽，不会有更多的滋润，但是我是用生命的全部走进了你。	0
当我正在悠然神往之际，突然醒来，原来这是一场梦。	1
有些“新餐馆”刚开张，就匆匆关了门。	2
　　死亡这个终极命题，从小就思考过太多遍，又经历了太多次，似乎已然成为生命的一部分。	1
”男人会理直气壮的说：“我当然会，但是我娶你干什么？	2
”我回头望望，确信身边没有别的人，他是在问我。	5
可她愈发暴躁，竟打破了那对青花瓷碗。	4
是的，书籍向我洞开了一个世界，但这个世界依然不能取代真切的同事、朋友、亲人。	2
也省略了，只看见冰冷的留言版，信息发过去，总无回应，以往亲切的话语和关心荡然无存。	1
中国学生直奔权力和财富这样的结果，忽视了如何实现的过程，不去思索实现这些目标的途径。	1
“背叛”如果已经发生，你是否会轻松的转身离去？	2
你说这是什么孩子呢？	2
